1	21745
1	26418
1	176577
1	294453
1	308165
1	308231
1	628564
1	695530
1	695573
1	764019
1	800924
1	800935
1	827123
1	867847
1	868895
1	868920
1	868929
1	869016
1	869018
1	1018632
1	1018638
1	1018646
1	1082171
1	1175415
1	1211170
1	1310510
1	1313772
1	1420880
1	1420890
1	1427328
1	1427346
1	1427392
1	1454226
1	1454229
1	1456712
1	1456730
1	1456736
1	1456754
1	1456809
1	1564606
1	1564613
1	1580706
1	1584714
1	1584725
1	1584729
1	1584735
1	1585404
1	1585409
1	1585466
1	1585476
1	1713154
1	1713184
1	1725590
1	1725603
1	1725624
1	1725996
1	1744102
1	1760733
1	1760794
1	1769429
1	1769455
1	1769463
1	1796970
1	1798166
1	1798178
1	1823698
1	1923374
1	2022538
1	2072823
1	2072860
1	2146344
1	2181932
1	2184000
1	2184006
1	2215604
1	2215624
1	2215641
1	2215650
1	2388018
1	2436246
1	2446731
1	2483412
1	2643844
1	2701457
1	2701531
1	2701532
1	2703220
1	2703267
1	2703277
1	2703304
1	2703306
1	2732550
1	2979467
1	2999814
1	3000507
1	3000513
1	3006558
1	3060144
1	3060151
1	3084188
1	3084196
1	3084200
1	3084201
1	3084568
1	3097585
1	3097586
1	3275772
1	3456159
1	3469226
1	3638279
1	3638307
1	3638327
1	3638376
1	3679133
1	3679142
1	3679164
1	3679167
1	3679168
1	3724988
1	3756956
1	3756985
1	3756991
1	3757011
1	3779636
1	3781436
1	3861422
1	3885673
1	3993190
1	3993206
1	4008214
1	4020065
1	4020079
1	4020095
1	4022782
1	4022784
1	4094429
1	4094452
1	4094460
1	4099487
1	4121507
1	4121536
1	4121553
1	4263471
1	4263507
1	4272454
1	4272476
1	4273577
1	4273584
1	4273593
1	4365419
1	4407511
1	4424905
1	4424963
1	4444310
1	4444365
1	4448638
1	4448639
1	4448927
1	4475720
1	4478918
1	4495585
1	4495598
1	4495619
1	4495635
1	4568111
1	4568149
1	4695070
1	4695096
1	4695953
1	4696014
1	4752223
1	4854395
1	4854908
1	4885901
1	4885914
1	4932116
1	4934959
1	4934988
1	5135134
1	5135172
1	5166091
1	5166121
1	5171249
1	5181988
1	5181989
1	5182011
1	5182059
1	5182060
1	5182068
1	5182331
1	5207896
1	5207927
1	5310969
1	5313598
1	5333744
1	5333755
1	5349870
1	5349884
1	5625989
1	6227665
1	6227666
1	6227685
1	6231717
1	6231723
1	6231763
1	6270809
1	6275302
1	6294986
1	6294993
1	6295044
1	6295083
1	6295339
1	6296797
1	6296815
1	6317045
1	6317059
1	6380404
1	6387004
1	6387005
1	6813364
1	6813384
1	6813395
1	6813406
1	6816788
1	6816818
1	6816845
1	6833768
1	6875887
1	6877877
1	6877889
1	6973183
1	6973206
1	6973208
1	7050913
1	7094287
1	7307267
1	7307316
1	7318354
1	7344174
1	7344222
1	7450535
1	7462364
1	7490556
1	7518855
1	7518870
1	7557799
1	7740641
1	7741678
1	9410216
1	9591447
1	10755148
1	10849294
1	10973382
1	11248377
1	11614300
1	11772380
1	11772431
1	11839412
1	11839416
1	12253084
1	12253132
1	12471564
1	12471596
1	13142310
1	13142368
1	13604709
1	13604712
1	13604734
1	13785042
1	14495585
1	14871073
1	14871113
1	15625445
1	16498099
1	16498102
1	16543173
1	16543192
1	16543196
1	16543198
1	16899184
1	16899215
1	16917675
1	16922095
1	16922117
1	16945180
1	16945184
1	16945196
1	16996299
1	16996380
1	17198697
1	17198733
1	17326618
1	17333847
1	17477669
1	17477712
1	17480463
1	17480471
1	17480479
1	17480499
1	17883806
1	18057273
1	18120566
1	18120585
1	18120604
1	18149950
1	18149960
1	18150016
1	18150021
1	18249515
1	18266358
1	18266359
1	18266363
1	18287448
1	18287715
1	18287717
1	18329076
1	18329083
1	18387043
1	18387076
1	18387147
1	18548574
1	18548668
1	18574193
1	18574223
1	18574279
1	18586771
1	18586782
1	18639800
1	18693803
1	18693854
1	18821940
1	18821941
1	18821952
1	18824033
1	18825216
1	18833404
1	18836373
1	18836420
1	18883101
1	18921484
1	18921502
1	18921528
1	18922391
1	18926601
1	19077375
1	19177518
1	19243229
1	19250740
1	19253600
1	19253601
1	19361355
1	19373519
1	19374156
1	19374177
1	19382275
1	19430017
1	19430041
1	19463845
1	19481011
1	19493536
1	19505050
1	19516417
1	19520617
1	19520640
1	19520661
1	19523497
1	19569725
1	19652501
1	19652518
1	19803375
1	19803380
1	19904210
1	19905961
1	19988456
1	20037958
1	20037959
1	20041992
1	20083174
1	20176256
1	20197032
1	20198344
1	20288690
1	20351464
1	20351509
1	20402414
1	20420942
1	20420950
1	20485882
1	20537588
1	20579823
1	20608931
1	20677322
1	20677333
1	20677873
1	20677897
1	20752219
1	20773302
1	20773333
1	20786111
1	20786120
1	20790841
1	20790850
1	20790862
1	20790893
1	20833853
1	20839859
1	20839891
1	20930743
1	20955239
1	20955296
1	20955307
1	20955312
1	21090643
1	21090666
1	21090667
1	21143763
1	21145159
1	21171820
1	21186775
1	21187892
1	21192067
1	21192125
1	21193969
1	21225683
1	21225756
1	21236610
1	21250475
1	21250522
1	21278355
1	21295785
1	21312152
1	21326996
1	21371219
1	21443803
1	21443823
1	21443827
1	21466424
1	21466436
1	21466462
1	21468807
1	21476795
1	21476803
1	21486667
1	21486692
1	21488981
1	21572622
1	21586231
1	21586251
1	21631144
1	21631153
1	21631162
1	21674520
1	21684688
1	21684691
1	21684732
1	21685428
1	21685445
1	21685457
1	21717410
1	21717445
1	21847972
1	21879757
1	21879777
1	21879782
1	21879785
1	21909874
1	21909878
1	21909886
1	21909901
1	21909944
1	22114756
1	22161740
1	22161746
1	22161750
1	22171209
1	22171245
1	22183652
1	22183657
1	22183668
1	22183693
1	22205701
1	22219681
1	22224432
1	22249259
1	22249302
1	22256583
1	22256607
1	22267160
1	22270234
1	22352650
1	22353212
1	22353246
1	22353268
1	22353283
1	22365703
1	22365705
1	22384875
1	22384894
1	22384925
1	22400330
1	22417287
1	22422648
1	22422684
1	22438486
1	22447482
1	22452200
1	22452203
1	22452209
1	22452210
1	22452228
1	22452231
1	22452232
1	22453708
1	22503606
1	22528199
1	22560280
1	22589452
1	22589461
1	22589462
1	22589463
1	22589661
1	22589676
1	22589738
1	22612439
1	22674152
1	22674156
1	22674157
1	22674161
1	22779878
1	22785217
1	22787906
1	22787914
1	22803975
1	22804022
1	22852887
1	22852891
1	22852925
1	22852929
1	22868520
1	22868549
1	22888273
1	22888281
1	22916987
1	22916998
1	22919046
1	22919052
1	22965204
1	22965221
1	22965223
1	22965255
1	23005064
1	23059014
1	23059026
1	23166561
1	23182936
1	23182952
1	23213872
1	23238744
1	23238788
1	23241612
1	23241680
1	23241686
1	23306304
1	23306310
1	23332332
1	23333694
1	23369026
1	23406558
1	23454543
1	23477825
1	23477858
1	23493338
1	23582858
1	23582878
1	23582879
1	23659992
1	23686791
1	23708108
1	23715894
1	23715977
1	23719740
1	23745386
1	23745395
1	23883176
1	23883230
1	23883245
1	23883259
1	23945033
1	23945037
1	23979768
1	23988465
1	24045608
1	24045650
1	24045663
1	24053026
1	24053123
1	24073848
1	24082866
1	24082867
1	24105339
1	24105357
1	24120545
1	24121316
1	24133739
1	24133741
1	24134213
1	24134225
1	24185816
1	24205030
1	24205037
1	24246202
1	24246625
1	24246942
1	24253880
1	24306795
1	24316215
1	24318535
1	24467019
1	24467048
1	24514020
1	24528628
1	24528644
1	24540899
1	24540933
1	24540941
1	24556183
1	24565028
1	24565072
1	24590277
1	24601267
1	24601341
1	24610445
1	24652703
1	24652705
1	24652746
1	24653290
1	24653377
1	24661462
1	24662123
1	24662150
1	24711199
1	24711254
1	24750563
1	24769707
1	24820627
1	24820655
1	24929007
1	24934860
1	24948576
1	24948646
1	24948657
1	24969462
1	24969553
1	24971727
1	24971728
1	24978068
1	24978101
1	24978164
1	25010985
1	25011007
1	25011017
1	25011038
1	25102890
1	25102894
1	25124530
1	25125367
1	25157376
1	25157388
1	25178007
1	25178043
1	25259016
1	25259107
1	25280631
1	25281521
1	25349170
1	25352165
1	25352213
1	25352219
1	25422888
1	25422894
1	25427944
1	25427968
1	25455874
1	25469380
1	25470456
1	25520138
1	25551427
1	25553311
1	25553359
1	25555278
1	25572799
1	25652908
1	25679161
1	25686327
1	25686330
1	25692746
1	25695917
1	25696006
1	25709940
1	25736070
1	25736086
1	25744800
1	25774015
1	25774048
1	25788803
1	25817172
1	25845989
1	25864260
1	25902181
1	25905641
1	25916838
1	25924499
1	25994078
1	26002635
1	26025111
1	26039735
1	26039754
1	26055141
1	26055153
1	26063272
1	26094480
1	26125293
1	26140890
1	26152606
1	26171533
1	26189191
1	26189218
1	26189245
1	26192690
1	26203851
1	26203897
1	26203923
1	26204431
1	26218495
1	26218500
1	26218531
1	26218539
1	26229313
1	26252954
1	26252958
1	26314211
1	26316825
1	26378821
1	26393887
1	26399324
1	26400117
1	26400170
1	26401277
1	26424794
1	26451266
1	26477034
1	26477045
1	26477052
1	26497822
1	26497861
1	26509430
1	26518504
1	26531993
1	26532007
1	26577660
1	26647386
1	26662739
1	26678657
1	26783946
1	26802888
1	26805936
1	26849779
1	26870075
1	26925227
1	26937172
1	26946212
1	26958549
1	26958550
1	26966003
1	27001906
1	27002007
1	27004185
1	27004231
1	27023615
1	27056580
1	27111457
1	27128919
1	27129252
1	27135398
1	27135451
1	27139654
1	27139691
1	27139715
1	27170533
1	27178415
1	27207914
1	27212024
1	27212716
1	27229383
1	27242673
1	27294228
1	27304760
1	27368982
1	27377779
1	27377827
1	27378281
1	27391821
1	27392384
1	27411103
1	27411132
1	27430382
1	27432019
1	27458808
1	27468761
1	27473482
1	27488678
1	27517490
1	27527542
1	27572802
1	27650054
1	27670760
1	27670791
1	27702644
1	27729126
1	27742152
1	27779790
1	27779804
1	27779821
1	27783455
1	27800550
1	27800574
1	27800602
1	27817374
1	27821019
1	27823400
1	27827480
1	27827581
1	27861016
1	27861934
1	27861937
1	27861943
1	27875064
1	27875161
1	27875164
1	27879537
1	27885707
1	27885714
1	27899276
1	27899285
1	27899321
1	27899326
1	27912531
1	27997866
1	27997878
1	28002811
1	28020194
1	28020221
1	28020282
1	28032730
1	28032750
1	28033188
1	28049253
1	28135617
1	28145413
1	28195353
1	28243893
1	28277286
1	28309921
1	28327696
1	28333578
1	28333590
1	28333610
1	28333625
1	28349171
1	28393016
1	28411148
1	28411234
1	28411249
1	28417765
1	28417795
1	28417800
1	28467914
1	28467944
1	28520296
1	28520338
1	28572993
1	28573036
1	28599155
1	28599162
1	28604907
1	28617501
1	28653816
1	28658486
1	28677650
1	28761910
1	28781823
1	28793571
1	28793620
1	28880189
1	28952730
1	28952752
1	28961762
1	28961793
1	28992676
1	29007642
1	29013630
1	29050045
1	29094122
1	29131988
1	29147854
1	29147858
1	29147900
1	29168341
1	29219932
1	29219935
1	29219945
1	29221866
1	29293341
1	29315173
1	29315176
1	29315222
1	29334500
1	29334518
1	29334976
1	29334992
1	29384624
1	29384702
1	29385905
1	29395382
1	29404002
1	29425054
1	29425079
1	29425098
1	29442384
1	29445660
1	29445686
1	29465332
1	29465348
1	29465350
1	29465368
1	29468592
1	29477857
1	29477871
1	29557753
1	29557774
1	29566752
1	29651436
1	29651474
1	29651479
1	29657490
1	29802394
1	29802418
1	29802428
1	29802429
1	29802502
1	29802506
1	29818431
1	29841683
1	29841690
1	29849084
1	29886769
1	29892521
1	29903662
1	29937322
1	29937359
1	29937371
1	29947538
1	29985882
1	30103162
1	30103272
1	30108896
1	30121808
1	30137906
1	30168250
1	30186736
1	30186938
1	30187017
1	30205746
1	30240686
1	30254474
1	30262878
1	30268464
1	30268499
1	30311519
1	30336952
1	30338971
1	30339025
1	30339062
1	30341312
1	30341373
1	30341906
1	30341936
1	30364903
1	30375025
1	30416982
1	30417034
1	30431567
1	30440122
1	30454941
1	30491421
1	30491424
1	30491465
1	30497181
1	30501450
1	30543946
1	30543959
1	30545942
1	30545986
1	30546029
1	30547972
1	30560846
1	30560941
1	30560954
1	30561285
1	30561457
1	30582036
1	30582063
1	30638850
1	30665778
1	30692271
1	30692314
1	30783118
1	30827046
1	30832547
1	30838985
1	30847839
1	30871710
1	30915175
1	30933963
1	30933971
1	30937253
1	30995761
1	31022140
1	31023538
1	31033903
1	31033913
1	31043740
1	31070832
1	31081302
1	31089549
1	31089976
1	31095392
1	31095423
1	31105274
1	31105740
1	31147596
1	31199377
1	31199408
1	31199427
1	31260743
1	31260749
1	31260751
1	31267771
1	31267774
1	31284954
1	31285054
1	31285063
1	31305716
1	31305755
1	31361519
1	31361525
1	31378615
1	31415048
1	31415066
1	31429509
1	31429587
1	31429599
1	31432840
1	31459068
1	31462086
1	31462101
1	31493483
1	31512907
1	31515911
1	31545917
1	31603944
1	31609078
1	31611362
1	31617343
1	31618629
1	31644793
1	31651752
1	31657983
1	31658014
1	31666547
1	31671517
1	31680367
1	31681592
1	31689448
1	31694406
1	31694428
1	31699255
1	31699256
1	31699269
1	31733937
1	31733945
1	31733985
1	31740831
1	31749527
1	31772963
1	31773007
1	31775114
1	31775288
1	31783054
1	31799950
1	31799998
1	31808275
1	31809816
1	31811718
1	31811778
1	31842771
1	31842786
1	31872774
1	31872776
1	31879732
1	31879736
1	31879737
1	31879761
1	31879782
1	31879831
1	31880475
1	31880479
1	31898125
1	31898139
1	31909702
1	31923710
1	31923802
1	31923868
1	31975937
1	31975956
1	31975999
1	31977051
1	31981347
1	31981639
1	31981701
1	31996909
1	32079337
1	32110959
1	32136561
1	32136565
1	32139127
1	32146288
1	32146305
1	32196547
1	32197815
1	32211787
1	32211835
1	32241393
1	32253710
1	32253718
1	32253739
1	32268568
1	32276081
1	32286575
1	32286583
1	32286635
1	32316020
1	32316057
1	32400540
1	32478474
1	32478483
1	32478782
1	32478783
1	32478852
1	32478890
1	32507594
1	32542345
1	32584924
1	32584941
1	32596141
1	32596192
1	32598182
1	32598183
1	32598207
1	32598211
1	32598214
1	32612145
1	32612170
1	32622698
1	32622759
1	32632645
1	32632654
1	32639273
1	32639286
1	32668155
1	32668174
1	32669009
1	32696033
1	32716046
1	32716090
1	32716104
1	32718870
1	32722162
1	32764908
1	32764926
1	32818027
1	32818030
